vehicle_reg_No,longitude,latitude
WB2225C,101.71283,2.74855
WB2225C,101.71283,2.7485
WB2225C,101.71283,2.74837
WB2225C,101.705833,2.75223
WB2225C,101.705833,2.75225
WB2225C,101.705833,2.75223
WB2225C,101.705833,2.75193
WB2225C,101.705833,2.75192
WB2225C,101.705833,2.7518
WB2225C,101.705833,2.75192
WB2225C,101.705833,2.75182
WB2225C,101.705833,2.75172
WB2225C,101.705833,2.75177
WB2225C,101.705833,2.75185
WB2225C,101.705833,2.75192
WB2225C,101.705833,2.75187
WB2225C,101.705833,2.7519
WB2225C,101.705833,2.7519
WB2225C,101.705833,2.75205
WB2225C,101.705833,2.75213
WB2225C,101.705833,2.75212
WB2225C,101.705833,2.75215
WB2225C,101.705833,2.75215
WB2225C,101.705833,2.75222
WB2225C,101.705833,2.75225
WB2225C,101.705833,2.75223
WB2225C,101.705833,2.75218
WB2225C,101.705833,2.75217
WB2225C,101.705833,2.75215
WB2225C,101.705833,2.75215
WB2225C,101.705833,2.75205
WB2225C,101.705833,2.75207
WB2225C,101.705833,2.75198
WB2225C,101.705833,2.75198
WB2225C,101.705833,2.75223
WB2225C,101.705833,2.7522
WB2225C,101.705833,2.7522
WB2225C,101.705833,2.75222
WB2225C,101.705833,2.75198
WB2225C,101.705833,2.75213
WB2225C,101.705833,2.75208
WB2225C,101.705833,2.75225
WB2225C,101.705833,2.75177
WB2225C,101.705833,2.75185
WB2225C,101.705833,2.7518
WB2225C,101.705833,2.75178
WB2225C,101.705833,2.75183
WB2225C,101.705833,2.75195
WB2225C,101.705833,2.75198
WB2225C,101.705833,2.75208
WB2225C,101.705833,2.75207
WB2225C,101.705833,2.75203
WB2225C,101.705833,2.75207
WB2225C,101.705833,2.7521
WB2225C,101.705833,2.75208
WB2225C,101.705833,2.75212
WB2225C,101.705833,2.75203
WB2225C,101.705833,2.75187
WB2225C,101.705833,2.75195
WB2225C,101.705833,2.75198
WB2225C,101.705833,2.7519
WB2225C,101.705833,2.75183
WB2225C,101.705833,2.7518
WB2225C,101.705833,2.75202
WB2225C,101.705833,2.75207
WB2225C,101.705833,2.75202
WB2225C,101.705833,2.7522
WB2225C,101.705833,2.7521
WB2225C,101.705833,2.75198
WB2225C,101.705498,2.75192
WB2225C,101.705498,2.75182
WB2225C,101.705498,2.75195
WB2225C,101.705498,2.75205
WB2225C,101.705498,2.75202
WB2225C,101.705498,2.75207
WB2225C,101.705498,2.75187
WB2225C,101.705498,2.75195
WB2225C,101.705498,2.75192
WB2225C,101.705498,2.75173
WB2225C,101.705498,2.75238
WB2225C,101.705658,2.75183
WB2225C,101.705658,2.75175
WB2225C,101.705658,2.7516
WB2225C,101.705658,2.75167
WB2225C,101.705658,2.75188
WB2225C,101.705658,2.75178
WB2225C,101.705658,2.75177
WB2225C,101.705658,2.75185
WB2225C,101.705658,2.75193
WB2225C,101.705658,2.75202
WB2225C,101.705658,2.75223
WB2225C,101.705658,2.75223
WB2225C,101.705658,2.7522
WB2225C,101.705658,2.75222
WB2225C,101.705658,2.7522
WB2225C,101.705658,2.75222
WB2225C,101.705658,2.7522
WB2225C,101.705658,2.75202
WB2225C,101.705658,2.752
WB2225C,101.705658,2.75202
WB2225C,101.705658,2.752
WB2225C,101.705658,2.75173
WB2225C,101.705658,2.7521
WB2225C,101.705658,2.75168
WB2225C,101.705658,2.75192
WB2225C,101.705658,2.75182
WB2225C,101.705658,2.75187
WB2225C,101.705658,2.75188
WB2225C,101.705658,2.75207
WB2225C,101.705658,2.75203
WB2225C,101.705658,2.75195
WB2225C,101.705658,2.75193
WB2225C,101.705658,2.7519
WB2225C,101.705658,2.75177
WB2225C,101.705658,2.75175
WB2225C,101.705658,2.75198
WB2225C,101.705658,2.752
WB2225C,101.705658,2.75203
WB2225C,101.705658,2.75187
WB2225C,101.705658,2.75157
WB2225C,101.705658,2.75172
WB2225C,101.705658,2.75205
WB2225C,101.705658,2.75217
WB2225C,101.712341,2.74825
WB2225C,101.712502,2.74793
WB2225C,101.712502,2.74833
WB2225C,101.712502,2.74817
WB2225C,101.712662,2.74828
WB2225C,101.712662,2.74818
WB2225C,101.712662,2.74827
WB2225C,101.712662,2.74828
WB2225C,101.706009,2.75222
WB2225C,101.706009,2.75222
WB2225C,101.706009,2.75225
WB2225C,101.706009,2.75217
WB2225C,101.706009,2.75218
WB2225C,101.706009,2.75212
WB2225C,101.706009,2.75178
WB2225C,101.706009,2.75212
WB2225C,101.706009,2.75208
WB2225C,101.706009,2.75202
WB2225C,101.706009,2.75192
WB2225C,101.706009,2.75188
WB2225C,101.706009,2.75205
WB2225C,101.706009,2.7521
WB2225C,101.706009,2.75212
WB2225C,101.706009,2.75213
WB2225C,101.706009,2.75215
WB2225C,101.706009,2.75215
WB2225C,101.706009,2.75213
WB2225C,101.706009,2.7522
WB2225C,101.706009,2.75223
WB2225C,101.706009,2.75225
WB2225C,101.706009,2.75227
WB2225C,101.706009,2.75227
WB2225C,101.706009,2.75222
WB2225C,101.706009,2.75207
WB2225C,101.706009,2.7517
WB2225C,101.706009,2.75197
WB2225C,101.706009,2.75215
WB2225C,101.706009,2.75228
WB2225C,101.706009,2.7522
WB2225C,101.706009,2.7522
WB2225C,101.706009,2.75218
WB2225C,101.706009,2.75225
WB2225C,101.706009,2.75225
WB2225C,101.706009,2.7522
WB2225C,101.706009,2.75223
WB2225C,101.706009,2.75212
WB2225C,101.706009,2.75215
WB2225C,101.706009,2.75213
WB2225C,101.706009,2.75217
WB2225C,101.706009,2.7522
WB2225C,101.706009,2.75218
WB2225C,101.706009,2.75185
WB2225C,101.706009,2.75203
WB2225C,101.706009,2.75203
WB2225C,101.706009,2.75203
WB2225C,101.706009,2.75217
WB2225C,101.706009,2.75218
WB2225C,101.706009,2.75222
WB2225C,101.706009,2.75223
WB2225C,101.706009,2.7522
WB2225C,101.706009,2.75235
WB2225C,101.706009,2.75222
WB2225C,101.706169,2.7522
WB2225C,101.706169,2.75217
WB2225C,101.706169,2.7522
WB2225C,101.706169,2.7522
WB2225C,101.706169,2.7522
WB2225C,101.706169,2.7522
WB2225C,101.706169,2.7522
WB2225C,101.706169,2.7522
WB2225C,101.71283,2.74843
WB2225C,101.71283,2.74862
WB2225C,101.71283,2.74852
WB2225C,101.706841,2.75067
WB2225C,101.712158,2.7474
WB2225C,101.710503,2.74535
WB2225C,101.710663,2.74635
WB2225C,101.705833,2.7519
WB2225C,101.705833,2.75203
WB2225C,101.705833,2.75185
WB2225C,101.705833,2.7523
WB2225C,101.705658,2.75153
WB2225C,101.706009,2.75192
WB2225C,101.706009,2.7521
WB2225C,101.706169,2.75213
WB2225C,101.706169,2.75195
WB2225C,101.706329,2.75173
WB2225C,101.706329,2.75192
WB2225C,101.705833,2.75213
WB2225C,101.705833,2.75217
WB2225C,101.705658,2.75172
WB2225C,101.705658,2.75158
WB2225C,101.712662,2.74862
WB2225C,101.706009,2.75195
WB2225C,101.706009,2.75215
WB2225C,101.706009,2.75193
WB2225C,101.706009,2.75207
WB2225C,101.71283,2.74843
WB2225C,101.705833,2.75177
WB2225C,101.705658,2.75153
WB2225C,101.705658,2.75217
WB2225C,101.710342,2.74623
WB2225C,101.711998,2.74728
WB2225C,101.710503,2.74537
WB2225C,101.708504,2.7477
WB2225C,101.712502,2.74863
WB2225C,101.705658,2.75145
WB2225C,101.709991,2.74623
WB2225C,101.710999,2.74678
WB2225C,101.705658,2.75147
WB2225C,101.712502,2.7476
WB2225C,101.710342,2.74625
WB2225C,101.709511,2.74585
WB2225C,101.709671,2.7464
WB2225C,101.712502,2.74763
WB2225C,101.705658,2.75153
WB2225C,101.705658,2.75155
WB2225C,101.712502,2.74777
WB2225C,101.707336,2.74925
WB2225C,101.706841,2.75083
WB2225C,101.707161,2.75015
WB2225C,101.705658,2.7515
WB2225C,101.710342,2.74532
WB2225C,101.71151,2.74708
WB2225C,101.706673,2.75207
WB2225C,101.705498,2.75193
WB2225C,101.705498,2.75243
WB2225C,101.712502,2.74872
WB2225C,101.706169,2.75228
WB2225C,101.706329,2.75222
WB2225C,101.710999,2.74635
WB2225C,101.706169,2.75202
WB2225C,101.705498,2.75182
WB2225C,101.712341,2.74753
WB2225C,101.712502,2.74832
WB2225C,101.710823,2.74648
WB2225C,101.706169,2.75203
WB2225C,101.706329,2.75212
WB2225C,101.707336,2.75003
WB2225C,101.707001,2.75033
WB2225C,101.707161,2.75015
WB2225C,101.708328,2.74853
WB2225C,101.709,2.74677
WB2225C,101.709,2.74747
WB2225C,101.709991,2.74518
WB2225C,101.710663,2.74642
WB2225C,101.709671,2.74542
WB2225C,101.71183,2.74728
WB2225C,101.710999,2.74653
WB2225C,101.705658,2.75172
WB2225C,101.712341,2.7476
WB2225C,101.712502,2.74763
WB2225C,101.712502,2.7476
WB2225C,101.712502,2.74757
WB2225C,101.710503,2.74557
WB2225C,101.710823,2.74665
WB2225C,101.706169,2.75212
WB2225C,101.707336,2.74943
WB2225C,101.70916,2.74662
WB2225C,101.709,2.74752
WB2225C,101.709,2.74682
WB2225C,101.709,2.74765
WB2225C,101.708504,2.74815
WB2225C,101.708504,2.7476
WB2225C,101.705498,2.75163
WB2225C,101.710999,2.74613
WB2225C,101.705658,2.75168
WB2225C,101.711166,2.74677
WB2225C,101.708656,2.74785
WB2225C,101.708656,2.74727
WB2225C,101.712341,2.74862
WB2225C,101.712502,2.7487
WB2225C,101.706169,2.75222
WB2225C,101.712502,2.7485
WB3150B,101.705833,2.75187
WB3150B,101.705833,2.752
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.75203
WB3150B,101.705833,2.75205
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.75195
WB3150B,101.705833,2.75217
WB3150B,101.705833,2.7522
WB3150B,101.705833,2.75222
WB3150B,101.705833,2.7522
WB3150B,101.705833,2.75218
WB3150B,101.705833,2.75217
WB3150B,101.705833,2.75222
WB3150B,101.705833,2.75217
WB3150B,101.705833,2.75222
WB3150B,101.705833,2.75227
WB3150B,101.705833,2.75228
WB3150B,101.705833,2.75232
WB3150B,101.705833,2.75227
WB3150B,101.705833,2.7522
WB3150B,101.705833,2.75217
WB3150B,101.705833,2.75223
WB3150B,101.705833,2.75222
WB3150B,101.705833,2.75222
WB3150B,101.705833,2.75225
WB3150B,101.705833,2.75215
WB3150B,101.705833,2.75213
WB3150B,101.705833,2.75215
WB3150B,101.705833,2.7518
WB3150B,101.705833,2.7517
WB3150B,101.705833,2.7517
WB3150B,101.705833,2.75178
WB3150B,101.705833,2.75182
WB3150B,101.705833,2.75193
WB3150B,101.705833,2.75192
WB3150B,101.705833,2.75237
WB3150B,101.705833,2.7522
WB3150B,101.705498,2.7519
WB3150B,101.705658,2.75195
WB3150B,101.705658,2.752
WB3150B,101.705658,2.75195
WB3150B,101.705658,2.75192
WB3150B,101.705658,2.75187
WB3150B,101.705658,2.75197
WB3150B,101.705658,2.75158
WB3150B,101.705658,2.75172
WB3150B,101.705658,2.7518
WB3150B,101.705658,2.75185
WB3150B,101.705658,2.7519
WB3150B,101.705658,2.75185
WB3150B,101.705658,2.75182
WB3150B,101.705658,2.75187
WB3150B,101.705658,2.7517
WB3150B,101.705658,2.75178
WB3150B,101.705658,2.75192
WB3150B,101.705658,2.75198
WB3150B,101.712662,2.74842
WB3150B,101.706009,2.75228
WB3150B,101.706009,2.75205
WB3150B,101.706009,2.75207
WB3150B,101.706009,2.75215
WB3150B,101.706009,2.75213
WB3150B,101.706009,2.75217
WB3150B,101.706009,2.75187
WB3150B,101.706169,2.75233
WB3150B,101.71283,2.74847
WB3150B,101.705833,2.75195
WB3150B,101.705833,2.75203
WB3150B,101.705833,2.75195
WB3150B,101.705833,2.7521
WB3150B,101.705833,2.75183
WB3150B,101.705833,2.7519
WB3150B,101.705833,2.75205
WB3150B,101.705833,2.752
WB3150B,101.705833,2.75195
WB3150B,101.705833,2.75188
WB3150B,101.705833,2.75182
WB3150B,101.705833,2.75168
WB3150B,101.705833,2.75215
WB3150B,101.705833,2.75205
WB3150B,101.705833,2.75207
WB3150B,101.705833,2.75205
WB3150B,101.705833,2.75205
WB3150B,101.705833,2.75205
WB3150B,101.705833,2.75205
WB3150B,101.705833,2.752
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75213
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75213
WB3150B,101.705833,2.75215
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75213
WB3150B,101.705833,2.75213
WB3150B,101.705833,2.75213
WB3150B,101.705833,2.75213
WB3150B,101.705833,2.75213
WB3150B,101.705833,2.75217
WB3150B,101.705833,2.75213
WB3150B,101.705833,2.75215
WB3150B,101.705833,2.75217
WB3150B,101.705833,2.75215
WB3150B,101.705833,2.75213
WB3150B,101.705833,2.75218
WB3150B,101.705833,2.7522
WB3150B,101.705833,2.75217
WB3150B,101.705498,2.75193
WB3150B,101.705498,2.752
WB3150B,101.705498,2.75192
WB3150B,101.705498,2.752
WB3150B,101.705658,2.75193
WB3150B,101.705658,2.75197
WB3150B,101.705658,2.752
WB3150B,101.705658,2.75205
WB3150B,101.705658,2.75208
WB3150B,101.705658,2.75207
WB3150B,101.705658,2.75187
WB3150B,101.705658,2.7518
WB3150B,101.705658,2.75187
WB3150B,101.705658,2.75177
WB3150B,101.705658,2.75187
WB3150B,101.705658,2.75188
WB3150B,101.705658,2.75188
WB3150B,101.712341,2.74822
WB3150B,101.712502,2.74803
WB3150B,101.712502,2.74835
WB3150B,101.712502,2.74832
WB3150B,101.712502,2.74828
WB3150B,101.712502,2.74872
WB3150B,101.712502,2.74835
WB3150B,101.712662,2.74823
WB3150B,101.712662,2.74838
WB3150B,101.712662,2.74873
WB3150B,101.712662,2.74873
WB3150B,101.712662,2.74837
WB3150B,101.712662,2.74823
WB3150B,101.712662,2.74815
WB3150B,101.712662,2.74845
WB3150B,101.712662,2.74837
WB3150B,101.706009,2.75207
WB3150B,101.706009,2.75217
WB3150B,101.706009,2.752
WB3150B,101.706009,2.752
WB3150B,101.706009,2.75203
WB3150B,101.706009,2.75202
WB3150B,101.706009,2.7522
WB3150B,101.706009,2.75217
WB3150B,101.706009,2.75213
WB3150B,101.706009,2.75215
WB3150B,101.706009,2.75218
WB3150B,101.706009,2.7522
WB3150B,101.706009,2.75193
WB3150B,101.706009,2.75187
WB3150B,101.706009,2.75193
WB3150B,101.706009,2.75212
WB3150B,101.706009,2.75222
WB3150B,101.706009,2.75222
WB3150B,101.706009,2.75215
WB3150B,101.706009,2.75217
WB3150B,101.706009,2.75213
WB3150B,101.706009,2.7521
WB3150B,101.706009,2.75215
WB3150B,101.706009,2.75215
WB3150B,101.706009,2.75222
WB3150B,101.706009,2.7522
WB3150B,101.706009,2.75225
WB3150B,101.706009,2.75228
WB3150B,101.706009,2.75225
WB3150B,101.706009,2.75215
WB3150B,101.706009,2.75215
WB3150B,101.706009,2.75215
WB3150B,101.706009,2.75215
WB3150B,101.706009,2.75215
WB3150B,101.706169,2.75197
WB3150B,101.706169,2.75193
WB3150B,101.706169,2.75222
WB3150B,101.706169,2.7522
WB3150B,101.706169,2.75218
WB3150B,101.706169,2.75223
WB3150B,101.706169,2.75222
WB3150B,101.706169,2.75222
WB3150B,101.706169,2.7522
WB3150B,101.706169,2.75222
WB3150B,101.706169,2.75215
WB3150B,101.706169,2.75218
WB3150B,101.706169,2.7522
WB3150B,101.706169,2.7522
WB3150B,101.706169,2.75218
WB3150B,101.706169,2.75222
WB3150B,101.706169,2.75223
WB3150B,101.706169,2.75223
WB3150B,101.71283,2.7485
WB3150B,101.71283,2.74858
WB3150B,101.71283,2.74855
WB3150B,101.71283,2.74843
WB3150B,101.71283,2.74842
WB3150B,101.71283,2.7485
WB3150B,101.71283,2.74838
WB3150B,101.705833,2.75187
WB3150B,101.705833,2.75192
WB3150B,101.705833,2.75193
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.75207
WB3150B,101.705833,2.75207
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.75165
WB3150B,101.705833,2.75182
WB3150B,101.705833,2.75188
WB3150B,101.705833,2.75177
WB3150B,101.705833,2.75183
WB3150B,101.705833,2.75183
WB3150B,101.705833,2.75182
WB3150B,101.705833,2.75187
WB3150B,101.705833,2.75197
WB3150B,101.705833,2.75195
WB3150B,101.705833,2.752
WB3150B,101.705833,2.75203
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.752
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.752
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.752
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.75205
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.75197
WB3150B,101.705833,2.75183
WB3150B,101.705833,2.75173
WB3150B,101.705833,2.75188
WB3150B,101.705833,2.75172
WB3150B,101.705833,2.75183
WB3150B,101.705833,2.75203
WB3150B,101.705833,2.75205
WB3150B,101.705833,2.7521
WB3150B,101.705833,2.75192
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.75228
WB3150B,101.705833,2.7521
WB3150B,101.705833,2.75208
WB3150B,101.705833,2.75187
WB3150B,101.705833,2.75218
WB3150B,101.705833,2.75218
WB3150B,101.705833,2.7522
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.7522
WB3150B,101.705833,2.75192
WB3150B,101.705833,2.7519
WB3150B,101.705833,2.75192
WB3150B,101.705833,2.75183
WB3150B,101.705833,2.75185
WB3150B,101.705833,2.75183
WB3150B,101.705833,2.75208
WB3150B,101.705833,2.75207
WB3150B,101.705833,2.75205
WB3150B,101.705833,2.75203
WB3150B,101.705833,2.75193
WB3150B,101.705833,2.75203
WB3150B,101.705833,2.752
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75223
WB3150B,101.705833,2.75218
WB3150B,101.705833,2.75222
WB3150B,101.705833,2.75207
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.75208
WB3150B,101.705833,2.75205
WB3150B,101.705498,2.75195
WB3150B,101.705658,2.75192
WB3150B,101.705658,2.75197
WB3150B,101.705658,2.75192
WB3150B,101.705658,2.75182
WB3150B,101.705658,2.75182
WB3150B,101.705658,2.75178
WB3150B,101.705658,2.75187
WB3150B,101.705658,2.75188
WB3150B,101.705658,2.75172
WB3150B,101.705658,2.75163
WB3150B,101.705658,2.75167
WB3150B,101.705658,2.75197
WB3150B,101.705658,2.75167
WB3150B,101.705658,2.75193
WB3150B,101.705658,2.75197
WB3150B,101.705658,2.75187
WB3150B,101.705658,2.75195
WB3150B,101.705658,2.75187
WB3150B,101.705658,2.7519
WB3150B,101.705658,2.75192
WB3150B,101.705658,2.75192
WB3150B,101.705658,2.75195
WB3150B,101.705658,2.75197
WB3150B,101.705658,2.75197
WB3150B,101.705658,2.75197
WB3150B,101.705658,2.7519
WB3150B,101.705658,2.75183
WB3150B,101.705658,2.75203
WB3150B,101.705658,2.75197
WB3150B,101.705658,2.752
WB3150B,101.705658,2.75218
WB3150B,101.705658,2.75218
WB3150B,101.705658,2.75203
WB3150B,101.712502,2.74825
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74818
WB3150B,101.712662,2.7483
WB3150B,101.712662,2.74818
WB3150B,101.712662,2.74812
WB3150B,101.712662,2.74835
WB3150B,101.712662,2.74833
WB3150B,101.712662,2.74817
WB3150B,101.712662,2.74837
WB3150B,101.712662,2.74833
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.7485
WB3150B,101.712662,2.7485
WB3150B,101.712662,2.7485
WB3150B,101.712662,2.74847
WB3150B,101.712662,2.74833
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74847
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.712662,2.74848
WB3150B,101.705322,2.75192
WB3150B,101.706009,2.75223
WB3150B,101.706009,2.75188
WB3150B,101.706009,2.75193
WB3150B,101.706009,2.75198
WB3150B,101.706009,2.752
WB3150B,101.706009,2.75192
WB3150B,101.706009,2.75192
WB3150B,101.706009,2.7519
WB3150B,101.706009,2.75188
WB3150B,101.706009,2.75212
WB3150B,101.706009,2.75225
WB3150B,101.706009,2.75228
WB3150B,101.706009,2.75228
WB3150B,101.706009,2.75227
WB3150B,101.706009,2.75178
WB3150B,101.706009,2.7521
WB3150B,101.706009,2.75212
WB3150B,101.706009,2.75212
WB3150B,101.706009,2.75212
WB3150B,101.706009,2.75212
WB3150B,101.706009,2.75212
WB3150B,101.706009,2.75212
WB3150B,101.706009,2.7518
WB3150B,101.706009,2.75198
WB3150B,101.706009,2.75203
WB3150B,101.706009,2.75203
WB3150B,101.706009,2.75203
WB3150B,101.706009,2.75202
WB3150B,101.706009,2.75223
WB3150B,101.706009,2.75222
WB3150B,101.706009,2.75223
WB3150B,101.706009,2.75227
WB3150B,101.706009,2.7523
WB3150B,101.706009,2.7523
WB3150B,101.706009,2.75225
WB3150B,101.706009,2.75207
WB3150B,101.706009,2.75218
WB3150B,101.706009,2.75218
WB3150B,101.706009,2.75217
WB3150B,101.706009,2.75222
WB3150B,101.706009,2.75207
WB3150B,101.706009,2.7521
WB3150B,101.706009,2.75212
WB3150B,101.706009,2.75203
WB3150B,101.706009,2.75225
WB3150B,101.706009,2.75223
WB3150B,101.706009,2.75225
WB3150B,101.706009,2.75227
WB3150B,101.706009,2.75222
WB3150B,101.706009,2.75202
WB3150B,101.706009,2.75198
WB3150B,101.706009,2.752
WB3150B,101.706009,2.75207
WB3150B,101.706009,2.75205
WB3150B,101.706009,2.75208
WB3150B,101.706009,2.75208
WB3150B,101.706009,2.75215
WB3150B,101.706009,2.7522
WB3150B,101.706009,2.7522
WB3150B,101.706009,2.7522
WB3150B,101.706009,2.75178
WB3150B,101.706009,2.75205
WB3150B,101.706009,2.75227
WB3150B,101.706009,2.7523
WB3150B,101.706009,2.7523
WB3150B,101.706009,2.75228
WB3150B,101.706009,2.75225
WB3150B,101.706009,2.75205
WB3150B,101.706009,2.75207
WB3150B,101.706009,2.75207
WB3150B,101.706009,2.7522
WB3150B,101.706169,2.7522
WB3150B,101.706169,2.7521
WB3150B,101.706169,2.75213
WB3150B,101.706169,2.7522
WB3150B,101.706169,2.75218
WB3150B,101.706169,2.75218
WB3150B,101.706169,2.75225
WB3150B,101.706169,2.75232
WB3150B,101.706169,2.75215
WB3150B,101.706169,2.75213
WB3150B,101.706169,2.75217
WB3150B,101.706169,2.75213
WB3150B,101.706169,2.75222
WB3150B,101.706329,2.75207
WB3150B,101.71283,2.7484
WB3150B,101.71283,2.7484
WB3150B,101.71283,2.7484
WB3150B,101.71283,2.74835
WB3150B,101.71283,2.74843
WB3150B,101.71283,2.74848
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.7519
WB3150B,101.705833,2.7519
WB3150B,101.705833,2.75187
WB3150B,101.705833,2.75185
WB3150B,101.705833,2.75183
WB3150B,101.705833,2.75182
WB3150B,101.705833,2.75193
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.75197
WB3150B,101.705833,2.752
WB3150B,101.705833,2.752
WB3150B,101.705833,2.752
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.7521
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75188
WB3150B,101.705833,2.75188
WB3150B,101.705833,2.75193
WB3150B,101.705833,2.75203
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.75203
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.75213
WB3150B,101.705833,2.75208
WB3150B,101.705833,2.75205
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.75225
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75185
WB3150B,101.705833,2.7519
WB3150B,101.705833,2.75197
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.75207
WB3150B,101.705833,2.7521
WB3150B,101.705833,2.75212
WB3150B,101.705833,2.75208
WB3150B,101.705833,2.75208
WB3150B,101.705833,2.75207
WB3150B,101.705833,2.75193
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.752
WB3150B,101.705833,2.75198
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.752
WB3150B,101.705833,2.75203
WB3150B,101.705833,2.7519
WB3150B,101.705833,2.75193
WB3150B,101.705833,2.75202
WB3150B,101.705833,2.75197
WB3150B,101.705498,2.75202
WB3150B,101.705498,2.75205
WB3150B,101.705498,2.75207
WB3150B,101.705498,2.75205
WB3150B,101.705498,2.752
WB3150B,101.705498,2.75245
WB3150B,101.705498,2.7519
WB3150B,101.705498,2.75212
WB3150B,101.705658,2.7518
WB3150B,101.705658,2.75197
WB3150B,101.705658,2.75188
WB3150B,101.705658,2.75185
WB3150B,101.705658,2.75183
WB3150B,101.705658,2.75183
WB3150B,101.705658,2.7518
WB3150B,101.705658,2.7518
WB3150B,101.705658,2.75198
WB3150B,101.705658,2.75198
WB3150B,101.705658,2.75213
